id,content,label,type
1.24761E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,dem lawmaker who had covid trump pushing hydroxychloroquine saved my life",2,training
1.24679E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,release the hydroxychloroquine now and let new yorkers and their doctors decide for some patients stricken with the coronavirus this could be a matter of life and death your are killing more people by making hydroxychloroquine not available",2,training
1.25373E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,looks like hydrochloroquine is not going to be used anytime",1,training
1.24518E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,my friend lou from new york just died from coronavirus it makes me soooo sad that because of politics that hydroxychloroquine and azithromycin are not the biggest story in the media ny only has 1100 people in a clinical trial  i miss my friend rip",2,training
1.24643E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,never forget that and put politics over their own residents lives by banning hydroxychloroquineandazithromycin to spite   how many people died as a result coronavirus",2,training
1.2499E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydroxychloroquine works and theres minimal side affects see cdc on malaria",2,training
1.24557E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,doctors see evidence of hydroxychloroquine benefits in fighting coronavirus",2,training
1.25586E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,spent 2 million oklahoma tax dollars on hydroxychloroquine without any evidence the drug is effective against covid come to find out its not and is killing people he should pay back our 2 million dollars wtf punk",1,training
1.24649E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,that will be a great comfort to the relatives of covid19 dead who were not given the chance to try what so many physicians stated is their first choice for treatment hydroxychloroquine has been safely used for 70 years to prevent amp treat malaria why would you leave that out",2,training
1.24734E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hcq hydrochloroquine righttotry right to try all coronavirus patients should have access to potentially life saving hydroxychloroquine the negative press towards hydroxychloroquine is the most heinous example of mainstream media bias weve ever seen",2,training
1.24948E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,i think this is the solution to the pandemic chloroquine can also be used to prevention profs r in the video  i been on chloroquine for month and a half hardly notice any side effect i have full report also contact me",2,test
1.24613E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,wrong kind of chloroquine the drug is hydroxychloroquine cq and its not used as fish tank cleaner hydroxychloroquine taken with zinc or zpack is used to combat covid19 it can only be prescribed by a doctor nice coverup to kill your soon to be exhusband",2,training
1.24652E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,please read these faqs by to your doctors amp lupus organizations  no evidence that taking hydroxychloroquine plaquenil or chloroquine aralen is effective in preventing a person from contracting coronavirus stayathome",1,training
1.25319E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hyping a fake cure of hydroxychloroquine for corona virus is criminal enough but what they are really doing is driving up the price for lupus sufferers who really need them they found a way to shaft shkreli i think they should have enough smarts to shaft trump and associates",1,training
1.25061E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,remember that time a few weeks ago that gov whitler threatened doctors from prescribing hydroxychloroquine to patients with corona thereby murdering over 100 people  thatwomanfrommichigan",2,test
1.2533E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,april 21 cnn posts an article claiming study finds no benefit higher death rate in patients taking hydroxychloroquine for covid19",1,training
1.25014E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,democrat state representative who recovered from coronavirus using hydroxychloroquine thanks president  wwg1wga wwg1wgaworldwide covid2019 thegreatawakening thegreatawakeningworldwide inittogether qanon qanonworldwide",2,training
1.24899E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,france reports 43 cases of heart incidents linked to treating coronavirus patients with hydroxychloroquine the malaria drug president trump repeatedly touted as a potential game changer via",1,training
1.25354E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,the idiot must be the guy who suggests to eat bleach to fight covid cant be anybody other idiots are his supporters  tony after youre done eating hydroxychloroquine dont forget to drink your bleach the orange idiot said so you must obey",1,test
1.25046E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,to quote a good friend who happens to be  a microbiologist when i asked him about hydroxychloroquine as a cure for covid19 it doesnt do shit",1,training
1.25376E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,warns hydroxychloroquine can cause serious poisoning and death trump touted the untested treatment  for covid19 in march fda okd emergency use bypassing a process set in the 1960s after the thalidomide tragedy lessonsfromhistory ",1,test
1.25039E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,and no its not the fake miracle cure being panhandled by dodgy donald trump chloroquine",1,training
1.24775E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,doctor hydroxychloroquine and antibiotic helped coronavirus",2,training
1.25291E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,trumptouted drug hydroxychloroquine has higher coronavirus fatality rate study",1,training
1.25277E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,except in the context of a clinical trial the covid19 treatment guidelines panel the panel recommends against the use of the following drugs for the treatment of covid19 the combination of hydroxychloroquine plus azithromycin aiii because of the potential for toxicities",1,training
1.24683E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydroxychloroquine australian government waives regulatory requirements for drug  several antiviral and antimalarial drugs which have also been touted by us president as a treatment for coronavirus have been exempted from strict approval regime",2,training
1.25268E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,preliminary research finds hydroxychloroquine alone or in combo with azithromycin doesnt help covid19 patients study submitted to the new engl journal of medicine covid19",1,test
1.25161E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,what does nfl know about covid 3 nfl players test covid positive 3 players get hydroxychloroquine 3 covid cases closed 3 nfl players lives saved terry",2,training
1.25127E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,why we know that hydroxychloroquine has proven to be ineffective against it people please stop fucking listening to donald trump  before he gets all of us killed seriously stop listen to the doctors they seem to know what they are talking about he does not",1,training
1.24841E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,followthemoney trump invested into gilead they own chloroquine theyre in league wnovartis making hydroxychloriquine neither are tested or approved for covid19 2017 trump owns medical stocks in these co  glaxosmithkline in 2018 he hid it in llcs  cut pandemic teams",1,training
1.24778E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,coronafighters amneal pharmaceuticals has pledged to donate 400000 hydroxychloroquine sulfate tablets to the state of louisiana to help respond to the covid19 health emergency",2,test
1.2537E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,is trump also sending hydroxychloroquine and",1,training
1.25275E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,scientists say that my cure for coronaviris  hydroxychloroquine dont help patients scientists say the studies show that my drug causes patients2 die but the studies were done on brazilians and french who dont even speak english test it on americans",1,training
1.24966E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,how false hope spread about hydroxychloroquine to treat covid19  and the consequences that followed",1,training
1.24699E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,fauci would prescribe chloroquine to patient suffering from covid19",2,training
1.25228E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,extremely urgent hydroxychloroquine azithromycin zinc coronavirus covid19 please retweet and retweet and retweet until world turns upside down",2,test
1.25345E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,omg trump obviously off hydroxychloroquine fantasy now hes got even a more bizarre miracle cure injections of disinfectant uv rays and rubbing  alcohol  i cant even believe im typing this out potus said this trumppressconference covid19",1,test
1.24518E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,my friend lou from new york just died from coronavirus it makes me soooo sad that because of politics that hydroxychloroquine and azithromycin are not the biggest story in the media ny only has 1100 people in a clinical trial  i miss my friend rip",2,training
1.24666E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,its long been known in certain ptswprolonged use hydroxychloroquine can cause interrupted heartbeatcardiac arrhythmiamed lit shows new research paperit may pose particular risk to critically ill pts china ceased full scale usage after 3 days in feb due to deaths",1,training
1.24782E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydrochloroquine is to the coronavirus what donald trump was to america in 2016  what have you got to lose  oh",1,training
1.25315E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,has hyped hydroxychloroquine as a cure for covid19 coronavirus  which killed more va hospital patients than standard care conmandons advice is a deadly prescription  matter what the subject more",1,training
1.24975E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,update ventilators are a death sentence with covid 19 it pushes and spreads the virus of course at that point theyre no alternatives but to suffocate ny is only giving the drug to the worst off did you hydroxychloroquine  it away",2,training
1.25175E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus, un chief antonio guterres salutes india for helping over 55 coronavirushit countries by sending hydroxychloroquine and other aids via",2,training
1.25149E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,cdc nih boughtamppaid for by billgates fauci amp birx are bribing hospitals who tick covid19 death 39000 a pop but doctors in australia dont dare prescribe hydroxychloroquine or face a 13000 fine au health minister happy to see you",2,training
1.24741E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,seems reasonable    hydroxychloroquineandazithromycin",2,training
1.24767E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydroxychloroquine oral  uses side effects interactions pictures warnings ampamp dosing  webmd from covid19 covid19 covid19us read the potential side effects hydroxychloroquine to take as preventative as risky as the virus",1,training
1.25E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,study of highdose chloroquine for covid19 stopped early due to patient deaths  news latestnews newsupdate newsdesk trendingnews newspaper instanews headlines",1,training
1.24756E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,why are so many of these experts like bill gates pushing so hard for vaccines all the time why has he been involved with firms who seemingly had advance notice of this pandemic why are they against hydroxychloroquine treatment follow the ",2,training
1.24788E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,at this moment every healthcare workerpolice officer needs to be taking 200 mg of hydroxychloroquine each day as a prophylaxis  we all need to stop pretending we dont already know that hydroxychloroquine is not only safe for human consumption but rapidly kills covid19",2,training
1.25332E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,donald trump very abruptly stopped pushing hydroxychloroquine as a coronavirus treatment",1,training
1.24803E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,not some  none have demonstrated any positive results  so the correct headline is still zero evidence that hydroxychloroquine affects covid19 in any way",1,test
1.25347E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,i wonder how many  supporting magats will try this some tried his touted hydroxychloroquine amp died trumpliespeopledie",1,test
1.24735E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,so nobody taking hydroxychloroquine because they have lupus has died or gotten coronavirus  very interesting",2,training
1.25505E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,than we have must follow the lockdown strategy until a potential drug against covid 19 doesnt comeout we must have the drug not hydroxychloroquine in large amount",1,training
1.25422E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,covid19 big money citing dr orange quack nearly endangered the health of an entire state trumpliesamericansdie chloroquine",1,test
1.24732E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,detroit rep says hydroxychloroquine trump helped save her life amid covid19 fight via",2,training
1.24761E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,doctor prescribing hydroxychloroquine says all of his very very ill patients with coronavirus became symptom free within 812 hours video",2,training
1.2474E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,covid 19coronavirususanot usinghydroxychloroquineusing it only in clinical trialssome patients receive itsome do notis not only unethicalis blatant malpracticepossible negligent homicidedoctors failing the challengeneed 2 pay a serious pricethey are not heroes",2,training
1.2481E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,more evidence that fauci is lying doctor hydroxychloroquine enabled my very ill covid19 patients to become symptomfree in hours",2,test
1.2483E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,french hospital stops hydroxychloroquine treatment for covid19 patient over major cardiac risk",1,training
1.24678E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,report after mocking trump for promoting hydroxychloroquine journalists now acknowledge it helps treat coronavirus via",2,training
1.24747E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,do you know why donald trump is threatening india to sell hydroxychloroquine because he failed to lockdown usa in time and now hes afraid if he doesnt do something hell lose the election mr indians are running your country think before you say something",1,training
1.24695E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,explain to me why the liberals are fighting so hard to control or keep doctors from using hydroxychloroquine when its been proven to save peoples lives again and again when it comes to the china virus they dont want this to stop",2,training
1.25361E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,coronavirus studies chloroquine is ineffective and dangerous",1,training
1.24815E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,society that published the widely quoted paper on efficacy of hydroxychloroquine says the paper didnt meet its coronaviruspandemic",1,training
1.25011E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,sweet woman a democrat representative who recovered from covid by using hydroxychloroquine tells her story  what an inspiration",2,test
1.24657E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,thats our cross in africa ohhhh i forgot just blame it on the pastors theyre the real problem theyre our cross not the ill thought out lockdown not the refusal to use chloroquine we will get it right certainly 7",2,training
1.24982E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,fwiw i tried to find a source for the italian study referenced and didnt have any luck i have found info about a brazilian hydroxychloroquine study that was shut down because 11 people died",1,test
1.24862E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,india ready to help friends pm modi on exporting hydroxychloroquine amid covid19 crisis  india news  times of india",2,test
1.24824E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,cdc quietly deletes hydroxychloroquine guidance as study hyped by trump comes into question",1,training
1.25408E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,michigan lawmaker meet with president after recovering from covid19 thanks him thanks hydroxychloroquine immediately the democrats censure her  what the fuck this lady should absolutely switch parties immediately",2,test
1.25479E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,there are many studies you just arent looking amp zpack  hydroxychloroquine is the most commonly treatment for covid worldwide the va study that your probs referencing was very flawed and misrepresented by the msm",2,test
1.25214E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,rt  chloroquine and covid19  a potential game changer covid19treat novel coronavirus  covid19 pandemiccovid20 april 20 2020",2,test
1.24669E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,thats not what doctors told me when i was tested for coronavirus last week  your sole source for doctor recommended hydroxychloroquine is dr oz dr oz how could this be a bigger journalistic failure what did drfauci drbrix say",1,training
1.25225E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,poor americans still living in a fantasy world your leader has failed to handle the pandemic situation cant you see and also he was beginning to us to give him hydroxychloroquine america is like a balloon huge in size but no power no weight americans",1,training
1.25236E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,the chinese who let the virus escape was shot  hydroxychloroquine resistance was not ready",2,training
1.24596E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,oh just saw this from an article published on thursday from the article on sunday the food amp drug administration issued an emergency use authorization for hydroxychloroquine to treat coronavirus patients i ask again are you still laughing ",2,training
1.25279E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,how many people have died because trump pushed the use of chloroquine  to treat covid19    trumpgenocide",1,test
1.25312E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,an international poll of thousands of doctors rated the trumptouted antimalaria drug hydroxychloroquine the best treatment for the novel coronavirus of the2171 physicians surveyed 37 percent rated hydroxychloroquine the most effective therapy",2,test
1.24657E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,may 1st lockdown but give strict advisory 4 those most at risk from wuhanvirus remain sequestered till may 15th reevaluate spread weekly continue ppe amp most distancing make more hydroxychloroquine make easily available",2,training
1.25287E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydroxychloroquine study finds no benefit higher death rate in patients taking drug for covid19  cnn",1,training
1.24934E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,sc doctors told not to prescribe hydroxychloroquine to all covid19 positive pat",1,training
1.24665E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,wow dr fauci cheered hydroxychloroquine success treating mers coronavirus in 2013 but today hes skeptical thats weird",2,training
1.25475E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,mika and joe happened to be on the television this morning and i swear to god they called hydroxychloroquine a trump hoax meanwhile many doctors have treated and cured covid patients using that drug  wheres the journalism here  its all fakenews and lies",2,training
1.24712E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,a lot of fox news zombies commenting here think the chloroquine drug is a cure this has not been proven it does seem to help in those with mild to moderate cases anything that helps is good but this is not a miracle med heres the",1,training
1.25305E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,and now bipartisan governors across the country are following his premature and deadly lead  do they really not remember",1,training
1.24847E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,many doctors online have posted independent statements saying they have treated many many patients with hydroxychloroquineazithromycin amp zinc for corona virus and had great results 500 treated patients dozen or less needed oxygen none needed icu are these drugs effective",2,test
1.2504E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,faa bars active pilots from taking chloroquine amp hydroxychloroquine  faa providing the best medical advice in the admin faa guidance said there is no satisfactory scientific evidence that use of these medications decreases the severity of the",1,training
1.25487E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,1 i am just curious how is the party trying to silence you i remember reading about your positive experience with hydroxychloroquine weeks ago at which time i had no opinion of it as a treatment for covid19 but then i saw a study was done that showed negative side effects",2,test
1.25257E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,chloroquine covid19 trial stopped after patient deaths  trumpliespeopledie gopgenocide",1,training
1.25048E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,go on about our normal lives and if you get sick you stay home for awhile take z pac and chloroquine and move on with your life",2,training
1.24774E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,for gods sake give the medical staff some advice hydroxychloroquine amp zinc 100250 mg wtf people",2,training
1.25273E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,study finds no benefit higher death rate in patients taking hydroxychloroquine for covid19  cnn",1,training
1.24764E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,search the studies amp research done during the 2003 sars outbreak theres documented evidence that chloroquine was successful in treatment hydroxycloroquine is much better tolerated for longer periods with less toxicity less side effects than chloroquine",2,training
1.24599E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydroxychloroquine should be used to save lives it has saved some already",2,training
1.24764E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,if anyone in november votes for this prick back in to the whitehouse is know better then that lying prat trump after the lies and crap hes told the people about this coronavirus and his hydroxychloroquine which does have side affects it affects your eyes and your heart",1,training
1.25012E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,dr as wants to make sure hydroxychloroquine is used in the appropriate settings for covid19 patients but also reserved for previously fda approved reasons it is used",2,test
1.25037E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,chloroquinehydroxychloroquine have been suggested for covid19 and we may encounter patients in trials a letter amjophthalmol by michael marmor argues that retinopathy is not a serious concern for their use in covid19",2,training
1.25511E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,tga investigating clive palmerfunded ads claiming hydroxychloroquine can cure coronavirus                                               this is unethical amp dangerous i am hoping it is all a hoax as finding it hard to comprehend how low politics can go",1,test
1.25393E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,the us and aus medical associations recommend not prescribing hydroxychloroquine for covid 19 outside trials because 1 efficacy not yet been proven 2 can result in cardiac complications which covid19 can cause and 3 the potential to limit supplies for recognized treatments",1,test
1.25015E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,the cures exists such as hydroxychloroquine  for covid19 qanon wearethenewsnow factsmatter wwg1wga wakeupamerica unitednotdivided saveamerica greatawakening",2,training
1.24586E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,1 the efficacy of hydroxychloroquine in the treatment of covid19 patients has to date not been proved per  further we also rate them borderline questionable and factually mixed due to poor sourcing holding editorial positions that are contrary to ",1,training
1.25057E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,rita wilson describes coronavirus chloroquine side effects  los angeles times",1,training
1.24762E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,this is so close to mass murder i mean come on chloroquine is the new guyanapunch",1,training
1.25065E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hmm this article says there is no known cure for covid19 tell that to the many cured by taking hydroxychloroquine  foxnews",2,test
1.2557E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,laura ingraham is the one who was shamelessly pandering to trumps low iq by hawking hydrochloroquine as a miracle cure for covid19 until the death rate was proven to be higher in patients treated with this why would anyone even the most rabid magats ever listen to her",1,training
1.25559E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,i thought the issue with hydroxychloroquine was dosing for covid19 patients the doses that are considered safe are much lower than what was being administered",2,training
1.25363E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,chloroquine and hydroxychloroquine for the prevention or treatment of novel coronavirus disease covid19 in africa caution for inappropriate offlabel use in healthcare settings",1,training
1.24625E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,a company called teva in israel donated 6 million doses to the us 4 days agowonder what happened to it  french government officially sanctions chloroquine for covid19 treatment 5day recovery via",2,training
1.24702E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,world health organization who expert agrees with trump  hydroxychloroquine is a medication that is being used to treat covid19 patients who expert adviser marylouise mclaws explains the extent to which it helps defeat the virus",2,training
1.24736E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,democrat state rep from michigan says hydroxychloroquine president trump helped save her life after she tested positive for coronavirus",2,training
1.25147E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,dr smith hydroxychloroquine  azithromycin combo is an absolute game changer covid19",2,test
1.2537E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,without eradicating the chinese communist partyvarious viruses will follow this virus is the ccp biological and chemical weaponthe ccp is poisoning the worldvirus truths log in first to tell the world that hydroxychloroquine is a useful media",2,test
1.24987E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,from head of a college of medicine and teaching hospital as usa democrats delay the use of chloroquine",2,test
1.25528E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,no there is no cure hydroxichloroquine is not a cure  it has not been vetted as a treatment nor a cure for covid 19 educate yourself",1,training
1.25376E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,one has to take trumps disinfectant lysol remarks seriously as citizens have died because of his comments re hydroxychloroquine trumpisnotadoctor trumppressbriefing whitehousebriefing coronavirus deadlinewh msnbc thebeat cnn foxnews cspan",1,test
1.24756E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,more than anecdotal was overall chosen as the most effective therapy amongst covid19 treaters from a list of 15 options also real life",2,training
1.24768E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,donald trump has stake in hydroxychloroquine drugmaker report course has a stake in a covid19 drug he is pushing on tv   loathsome trump",1,test
1.24715E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,this is wildly pejorative peteropeter navarro is the defense production act coordinator sitting on the pandemic task force you have seen him at the briefings he discussed both the use of  hydroxychloroquine release of strategic stocks of the drug ",1,training
1.24934E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,a post from a woman whose inlaws both in their 80s were diagnosed with chinavirus dire prognosis she told the to request the hydroxychloroquinezpac treatment next day the showed improvement the media hospitals amp dems are lying",2,training
1.24702E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,you obviously did not read this article it actually says also excluding severe illness from study entry leaves the effect of hydroxychloroquine on severe symptoms an open question it was not used on dying people  please stop touting misinformation",1,training
1.24658E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,i took the covid test 10 days agostill havent got the results back but whatever i have went into pneumonia quick and i had all the symptoms the day before my dr wanted me to go to er he gave me hydroxychloroquine and zpack i was 50 better the next day improving daily",2,training
1.25298E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,largest analysis of hydroxychloroquine use finds no benefit for coronavirus increased deaths independents women dems gop tcot ccot maga kag qanon foxnews hannity tucker dobbs coronavirus hydroxychloroquine",1,test
1.24746E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,detroit rep says hydroxychloroquine trump helped save her life amid covid19 fight via",2,training
1.25371E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,live updates fda issues hydroxychloroquine warning citing serious effects including death us coronavirus toll nears",1,training
1.25265E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,and heres the end result of the va using veterans as guinea pigs for trumps idea that hydroxychloroquine can treat covid19",1,training
1.25366E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,rt recently an nih panel recommended doctors dont use a combination of hydroxychloroquine and azithromycin because of potential toxicities find out more about the role antivirals play in the fight against covid19",1,test
1.24727E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,i realize the truth is a foreign concept to you president trump conveyed his hope regarding the effectiveness of hydroxychloroquine he has no hidden agenda however you do  no pill to cure your sickness",2,training
1.24772E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,the drugs also can cause vision loss called retinopathy with longterm use and chloroquine has been associated with",1,training
1.25001E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydroxychloroquineamp39s false hope how an obscure drug became a coronavirus amp39cureamp39  the fact checker read more anthonyfauci azithromycin china chloroquine clinicaltrials coronavirus coronavirushydroxychrloroq covid",1,training
1.25273E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hello our already requested for that medicine from india and they already approved it on 10th april and he even agreed that hydroxychloroquine is a game changer even though its revealed from many studies its a harmful medicine",1,training
1.2504E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,chloroquine gave rita wilson tom hanks extreme side effects after getting the chloroquine  wilson became completely nauseous and experienced vertigo and weakened muscles she warns i saw about this cure in an youtube video not good coronavirus",1,training
1.24895E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,support agriculture must test each one4 covid19 who want2 attend office public places thanks pm no icu beds no ventilators no testing kits no ppe no hydroxychloroquine have talithalicandletorch for covid19 ",2,training
1.24741E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,a must read hydroxychloroquine how an unproven drug became trumps coronavirus miracle cure",1,training
1.25561E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,the money shot right here  the italian society for rheumatology studied 65000 patients on longterm hydroxychloroquine for ra and lupus  only 20 patients tested positive for covid19 no icu no deaths  this is a 90 reduction in infection rate compared to the rest of italy",2,training
1.2484E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,trump has americans blood on his hands trump again urges public to take  hydroxychloroquine antimalaria drug for coronavirus despite reports of life death dangers trump take hydroxychloroquine what do you have to via",1,training
1.24806E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,this doctor has an interesting protocol for treating people with viral induced breathing problems is this something we can request if we get sick his protocol includes hydroxy chloroquine azithromycin and zinc sulfate",2,training
1.24734E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,why is trump so anxious to get hydroxychloroquine used to fight covid 19  since the only thing that motivates him is money hes got to be lined up to make a fortune if this drug is approved",1,training
1.24731E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,detroit rep says hydroxychloroquine trump helped save her life amid covid19 fight",2,training
1.24699E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,correct but the point being if a diabetic who takes metformin contracts covid19 and then takes hydroxychloroquine without consulting a doctor the resulting interaction between metformin and hydroxychloroquine may be fatal",1,training
